tagName;ts;value_diff;tagValue
eau_froide_m3_3_58;2021-03-23 17:36:27.000;17.9;18510.61
eau_froide_m3_3_58;2021-03-24 17:36:27.000;11.65;18522.26
eau_froide_m3_3_58;2021-03-25 17:36:27.000;28.51;18550.77
eau_froide_m3_3_58;2021-03-26 17:36:27.000;25.84;18576.61
eau_froide_m3_3_58;2021-03-27 17:36:27.000;21.59;18598.2
eau_froide_m3_3_58;2021-03-28 17:36:27.000;17.34;18615.54
eau_froide_m3_3_58;2021-03-29 17:36:27.000;29.03;18644.57
eau_froide_m3_3_58;2021-03-30 17:36:27.000;27.09;18671.66
eau_froide_m3_3_58;2021-03-31 17:36:27.000;28.83;18700.49
ECS_kWh_3_59;2021-03-17 17:36:27.000;19.24;15019.24
ECS_kWh_3_59;2021-03-18 17:36:27.000;22.39;15041.63
ECS_kWh_3_59;2021-03-19 17:36:27.000;15.24;15056.87
ECS_kWh_3_59;2021-03-20 17:36:27.000;17.81;15074.68
ECS_kWh_3_59;2021-03-21 17:36:27.000;12.66;15087.34
ECS_kWh_3_59;2021-03-22 17:36:27.000;26.1;15113.44
ECS_kWh_3_59;2021-03-23 17:36:27.000;17.72;15131.16
ECS_kWh_3_59;2021-03-24 17:36:27.000;18.67;15149.83
ECS_kWh_3_59;2021-03-25 17:36:27.000;18.74;15168.57
ECS_kWh_3_59;2021-03-26 17:36:27.000;24.28;15192.85
ECS_kWh_3_59;2021-03-27 17:36:27.000;14.86;15207.71
ECS_kWh_3_59;2021-03-28 17:36:27.000;10.17;15217.88
ECS_kWh_3_59;2021-03-29 17:36:27.000;22.99;15240.87
ECS_kWh_3_59;2021-03-30 17:36:27.000;17.85;15258.72
ECS_kWh_3_59;2021-03-31 17:36:27.000;23.44;15282.16
chauffage_kWh_3_59;2021-03-17 17:36:27.000;14.57;12014.57
chauffage_kWh_3_59;2021-03-18 17:36:27.000;12.68;12027.25
chauffage_kWh_3_59;2021-03-19 17:36:27.000;12.5;12039.75
chauffage_kWh_3_59;2021-03-20 17:36:27.000;19.22;12058.97
chauffage_kWh_3_59;2021-03-21 17:36:27.000;21.07;12080.04
chauffage_kWh_3_59;2021-03-22 17:36:27.000;18.8;12098.84
chauffage_kWh_3_59;2021-03-23 17:36:27.000;12.2;12111.04
chauffage_kWh_3_59;2021-03-24 17:36:27.000;20.16;12131.2
chauffage_kWh_3_59;2021-03-25 17:36:27.000;28.11;12159.31
chauffage_kWh_3_59;2021-03-26 17:36:27.000;17.7;12177.01
chauffage_kWh_3_59;2021-03-27 17:36:27.000;21.58;12198.59
chauffage_kWh_3_59;2021-03-28 17:36:27.000;16.55;12215.14
chauffage_kWh_3_59;2021-03-29 17:36:27.000;29.21;12244.35
chauffage_kWh_3_59;2021-03-30 17:36:27.000;29.08;12273.43
chauffage_kWh_3_59;2021-03-31 17:36:27.000;10.06;12283.49
eau_froide_m3_3_59;2021-03-17 17:36:27.000;29.27;18403.27
eau_froide_m3_3_59;2021-03-18 17:36:27.000;14.71;18417.98
eau_froide_m3_3_59;2021-03-19 17:36:27.000;20.25;18438.23
eau_froide_m3_3_59;2021-03-20 17:36:27.000;26.58;18464.81
eau_froide_m3_3_59;2021-03-21 17:36:27.000;17.93;18482.74
eau_froide_m3_3_59;2021-03-22 17:36:27.000;28.89;18511.63
eau_froide_m3_3_59;2021-03-23 17:36:27.000;19.09;18530.72
eau_froide_m3_3_59;2021-03-24 17:36:27.000;27.96;18558.68
eau_froide_m3_3_59;2021-03-25 17:36:27.000;27.71;18586.39
eau_froide_m3_3_59;2021-03-26 17:36:27.000;17.28;18603.67
eau_froide_m3_3_59;2021-03-27 17:36:27.000;26.09;18629.76
eau_froide_m3_3_59;2021-03-28 17:36:27.000;27.07;18656.83
eau_froide_m3_3_59;2021-03-29 17:36:27.000;16.78;18673.61
eau_froide_m3_3_59;2021-03-30 17:36:27.000;29.49;18703.1
eau_froide_m3_3_59;2021-03-31 17:36:27.000;15.79;18718.89
ECS_kWh_3_60;2021-03-17 17:36:27.000;10.71;15010.71
ECS_kWh_3_60;2021-03-18 17:36:27.000;26.8;15037.51
ECS_kWh_3_60;2021-03-19 17:36:27.000;17;15054.51
ECS_kWh_3_60;2021-03-20 17:36:27.000;16.52;15071.03
ECS_kWh_3_60;2021-03-21 17:36:27.000;23.04;15094.07
ECS_kWh_3_60;2021-03-22 17:36:27.000;25.44;15119.51
ECS_kWh_3_60;2021-03-23 17:36:27.000;24.46;15143.97
ECS_kWh_3_60;2021-03-24 17:36:27.000;29.54;15173.51
ECS_kWh_3_60;2021-03-25 17:36:27.000;22.14;15195.65
ECS_kWh_3_60;2021-03-26 17:36:27.000;29.37;15225.02
ECS_kWh_3_60;2021-03-27 17:36:27.000;16.95;15241.97
ECS_kWh_3_60;2021-03-28 17:36:27.000;27.73;15269.7
ECS_kWh_3_60;2021-03-29 17:36:27.000;23.43;15293.13
ECS_kWh_3_60;2021-03-30 17:36:27.000;17.54;15310.67
ECS_kWh_3_60;2021-03-31 17:36:27.000;13.73;15324.4
chauffage_kWh_3_60;2021-03-17 17:36:27.000;21.87;12021.87
chauffage_kWh_3_60;2021-03-18 17:36:27.000;14;12035.87
chauffage_kWh_3_60;2021-03-19 17:36:27.000;15.65;12051.52
chauffage_kWh_3_60;2021-03-20 17:36:27.000;20.16;12071.68
chauffage_kWh_3_60;2021-03-21 17:36:27.000;23.65;12095.33
chauffage_kWh_3_60;2021-03-22 17:36:27.000;11.38;12106.71
chauffage_kWh_3_60;2021-03-23 17:36:27.000;12.55;12119.26
chauffage_kWh_3_60;2021-03-24 17:36:27.000;23.27;12142.53
chauffage_kWh_3_60;2021-03-25 17:36:27.000;22.72;12165.25
chauffage_kWh_3_60;2021-03-26 17:36:27.000;12.12;12177.37
chauffage_kWh_3_60;2021-03-27 17:36:27.000;17.2;12194.57
chauffage_kWh_3_60;2021-03-28 17:36:27.000;17.48;12212.05
chauffage_kWh_3_60;2021-03-29 17:36:27.000;26.74;12238.79
chauffage_kWh_3_60;2021-03-30 17:36:27.000;14.88;12253.67
chauffage_kWh_3_60;2021-03-31 17:36:27.000;25.6;12279.27
eau_froide_m3_3_61;2021-03-17 17:36:27.000;28.01;18402.01
eau_froide_m3_3_61;2021-03-18 17:36:27.000;27.12;18429.13
eau_froide_m3_3_61;2021-03-19 17:36:27.000;13.13;18442.26
eau_froide_m3_3_61;2021-03-20 17:36:27.000;12.68;18454.94
eau_froide_m3_3_61;2021-03-21 17:36:27.000;16.86;18471.8
eau_froide_m3_3_61;2021-03-22 17:36:27.000;20.61;18492.41
eau_froide_m3_3_61;2021-03-23 17:36:27.000;25.33;18517.74
eau_froide_m3_3_61;2021-03-24 17:36:27.000;16.29;18534.03
eau_froide_m3_3_61;2021-03-25 17:36:27.000;20.75;18554.78
eau_froide_m3_3_61;2021-03-26 17:36:27.000;11.11;18565.89
eau_froide_m3_3_61;2021-03-27 17:36:27.000;22.81;18588.7
eau_froide_m3_3_61;2021-03-28 17:36:27.000;15.47;18604.17
eau_froide_m3_3_61;2021-03-29 17:36:27.000;18.93;18623.1
eau_froide_m3_3_61;2021-03-30 17:36:27.000;28.18;18651.28
eau_froide_m3_3_61;2021-03-31 17:36:27.000;21.37;18672.65
ECS_kWh_3_61;2021-03-17 17:36:27.000;21.64;15021.64
ECS_kWh_3_61;2021-03-18 17:36:27.000;22.93;15044.57
ECS_kWh_3_61;2021-03-19 17:36:27.000;16.43;15061
ECS_kWh_3_61;2021-03-20 17:36:27.000;15.08;15076.08
ECS_kWh_3_61;2021-03-21 17:36:27.000;11.3;15087.38
ECS_kWh_3_61;2021-03-22 17:36:27.000;18.07;15105.45
ECS_kWh_3_61;2021-03-23 17:36:27.000;23.77;15129.22
ECS_kWh_3_61;2021-03-24 17:36:27.000;29.9;15159.12
ECS_kWh_3_61;2021-03-25 17:36:27.000;21.27;15180.39
ECS_kWh_3_61;2021-03-26 17:36:27.000;16.74;15197.13
ECS_kWh_3_61;2021-03-27 17:36:27.000;25.8;15222.93
ECS_kWh_3_61;2021-03-28 17:36:27.000;19.51;15242.44
ECS_kWh_3_61;2021-03-29 17:36:27.000;21.47;15263.91
ECS_kWh_3_61;2021-03-30 17:36:27.000;27.93;15291.84
ECS_kWh_3_61;2021-03-31 17:36:27.000;11.35;15303.19
chauffage_kWh_3_61;2021-03-17 17:36:27.000;25.71;12025.71
chauffage_kWh_3_61;2021-03-18 17:36:27.000;15.93;12041.64
chauffage_kWh_3_61;2021-03-19 17:36:27.000;19.1;12060.74
chauffage_kWh_3_61;2021-03-20 17:36:27.000;13.14;12073.88
chauffage_kWh_3_61;2021-03-21 17:36:27.000;10.01;12083.89
chauffage_kWh_3_61;2021-03-22 17:36:27.000;17.26;12101.15
chauffage_kWh_3_61;2021-03-23 17:36:27.000;24.16;12125.31
chauffage_kWh_3_61;2021-03-24 17:36:27.000;13.5;12138.81
chauffage_kWh_3_61;2021-03-25 17:36:27.000;25.54;12164.35
chauffage_kWh_3_61;2021-03-26 17:36:27.000;19.49;12183.84
chauffage_kWh_3_61;2021-03-27 17:36:27.000;10.06;12193.9
chauffage_kWh_3_61;2021-03-28 17:36:27.000;20.62;12214.52
chauffage_kWh_3_61;2021-03-29 17:36:27.000;22.8;12237.32
chauffage_kWh_3_61;2021-03-30 17:36:27.000;13.22;12250.54
chauffage_kWh_3_61;2021-03-31 17:36:27.000;26.86;12277.4
eau_froide_m3_3_62;2021-03-17 17:36:27.000;12.93;18386.93
eau_froide_m3_3_62;2021-03-18 17:36:27.000;19.87;18406.8
eau_froide_m3_3_62;2021-03-19 17:36:27.000;10.74;18417.54
eau_froide_m3_3_62;2021-03-20 17:36:27.000;17.12;18434.66
eau_froide_m3_3_62;2021-03-21 17:36:27.000;20.08;18454.74
eau_froide_m3_3_62;2021-03-22 17:36:27.000;29.32;18484.06
eau_froide_m3_3_62;2021-03-23 17:36:27.000;10.96;18495.02
eau_froide_m3_3_62;2021-03-24 17:36:27.000;24.42;18519.44
eau_froide_m3_3_62;2021-03-25 17:36:27.000;22.83;18542.27
eau_froide_m3_3_62;2021-03-26 17:36:27.000;18.63;18560.9
eau_froide_m3_3_62;2021-03-27 17:36:27.000;15.13;18576.03
eau_froide_m3_3_62;2021-03-28 17:36:27.000;18.28;18594.31
eau_froide_m3_3_62;2021-03-29 17:36:27.000;23.91;18618.22
eau_froide_m3_3_62;2021-03-30 17:36:27.000;15.13;18633.35
eau_froide_m3_3_62;2021-03-31 17:36:27.000;18.67;18652.02
ECS_kWh_3_62;2021-03-17 17:36:27.000;27.11;15027.11
ECS_kWh_3_62;2021-03-18 17:36:27.000;19.12;15046.23
ECS_kWh_3_62;2021-03-19 17:36:27.000;28.38;15074.61
ECS_kWh_3_62;2021-03-20 17:36:27.000;29.77;15104.38
ECS_kWh_3_62;2021-03-21 17:36:27.000;24.95;15129.33
ECS_kWh_3_62;2021-03-22 17:36:27.000;13.22;15142.55
ECS_kWh_3_62;2021-03-23 17:36:27.000;22.16;15164.71
ECS_kWh_3_62;2021-03-24 17:36:27.000;26.37;15191.08
ECS_kWh_3_62;2021-03-25 17:36:27.000;20.3;15211.38
ECS_kWh_3_62;2021-03-26 17:36:27.000;26.4;15237.78
ECS_kWh_3_62;2021-03-27 17:36:27.000;26.71;15264.49
ECS_kWh_3_62;2021-03-28 17:36:27.000;10.31;15274.8
ECS_kWh_3_62;2021-03-29 17:36:27.000;23.54;15298.34
ECS_kWh_3_62;2021-03-30 17:36:27.000;15.31;15313.65
ECS_kWh_3_62;2021-03-31 17:36:27.000;23.1;15336.75
chauffage_kWh_3_62;2021-03-17 17:36:27.000;19.3;12019.3
chauffage_kWh_3_62;2021-03-18 17:36:27.000;15.27;12034.57
chauffage_kWh_3_62;2021-03-19 17:36:27.000;18.6;12053.17
chauffage_kWh_3_62;2021-03-20 17:36:27.000;17.71;12070.88
chauffage_kWh_3_62;2021-03-21 17:36:27.000;26.48;12097.36
chauffage_kWh_3_62;2021-03-22 17:36:27.000;21.65;12119.01
chauffage_kWh_3_62;2021-03-23 17:36:27.000;29.56;12148.57
chauffage_kWh_3_62;2021-03-24 17:36:27.000;10.23;12158.8
chauffage_kWh_3_62;2021-03-25 17:36:27.000;14.53;12173.33
chauffage_kWh_3_62;2021-03-26 17:36:27.000;10.4;12183.73
chauffage_kWh_3_62;2021-03-27 17:36:27.000;17.72;12201.45
chauffage_kWh_3_62;2021-03-28 17:36:27.000;18.87;12220.32
chauffage_kWh_3_62;2021-03-29 17:36:27.000;11.83;12232.15
chauffage_kWh_3_62;2021-03-30 17:36:27.000;12.86;12245.01
chauffage_kWh_3_62;2021-03-31 17:36:27.000;22.4;12267.41
eau_froide_m3_3_63;2021-03-17 17:36:27.000;12.97;18386.97
eau_froide_m3_3_63;2021-03-18 17:36:27.000;27.27;18414.24
eau_froide_m3_3_63;2021-03-19 17:36:27.000;14.67;18428.91
eau_froide_m3_3_63;2021-03-20 17:36:27.000;22.74;18451.65
eau_froide_m3_3_63;2021-03-21 17:36:27.000;20.56;18472.21
eau_froide_m3_3_63;2021-03-22 17:36:27.000;14.31;18486.52
eau_froide_m3_3_63;2021-03-23 17:36:27.000;10.54;18497.06
eau_froide_m3_3_63;2021-03-24 17:36:27.000;26.19;18523.25
eau_froide_m3_3_63;2021-03-25 17:36:27.000;11.29;18534.54
eau_froide_m3_3_63;2021-03-26 17:36:27.000;23.4;18557.94
eau_froide_m3_3_63;2021-03-27 17:36:27.000;18.98;18576.92
eau_froide_m3_3_63;2021-03-28 17:36:27.000;18.4;18595.32
eau_froide_m3_3_63;2021-03-29 17:36:27.000;10.13;18605.45
eau_froide_m3_3_63;2021-03-30 17:36:27.000;27.36;18632.81
eau_froide_m3_3_63;2021-03-31 17:36:27.000;18.11;18650.92
ECS_kWh_3_63;2021-03-17 17:36:27.000;28.75;15028.75
ECS_kWh_3_63;2021-03-18 17:36:27.000;21.17;15049.92
ECS_kWh_3_63;2021-03-19 17:36:27.000;25.02;15074.94
ECS_kWh_3_63;2021-03-20 17:36:27.000;17.77;15092.71
ECS_kWh_3_63;2021-03-21 17:36:27.000;20.52;15113.23
ECS_kWh_3_63;2021-03-22 17:36:27.000;17.49;15130.72
ECS_kWh_3_63;2021-03-23 17:36:27.000;12.32;15143.04
ECS_kWh_3_63;2021-03-24 17:36:27.000;28.8;15171.84
ECS_kWh_3_63;2021-03-25 17:36:27.000;24.86;15196.7
ECS_kWh_3_63;2021-03-26 17:36:27.000;21.22;15217.92
ECS_kWh_3_63;2021-03-27 17:36:27.000;17.69;15235.61
ECS_kWh_3_63;2021-03-28 17:36:27.000;23.32;15258.93
ECS_kWh_3_63;2021-03-29 17:36:27.000;16.13;15275.06
ECS_kWh_3_63;2021-03-30 17:36:27.000;18.8;15293.86
ECS_kWh_3_63;2021-03-31 17:36:27.000;19.28;15313.14
chauffage_kWh_3_63;2021-03-17 17:36:27.000;15.48;12015.48
chauffage_kWh_3_63;2021-03-18 17:36:27.000;15.02;12030.5
chauffage_kWh_3_63;2021-03-19 17:36:27.000;22.01;12052.51
chauffage_kWh_3_63;2021-03-20 17:36:27.000;17.41;12069.92
chauffage_kWh_3_63;2021-03-21 17:36:27.000;21.71;12091.63
chauffage_kWh_3_63;2021-03-22 17:36:27.000;13.78;12105.41
chauffage_kWh_3_63;2021-03-23 17:36:27.000;21.49;12126.9
chauffage_kWh_3_63;2021-03-24 17:36:27.000;19.12;12146.02
chauffage_kWh_3_63;2021-03-25 17:36:27.000;11.55;12157.57
chauffage_kWh_3_63;2021-03-26 17:36:27.000;16.55;12174.12
chauffage_kWh_3_63;2021-03-27 17:36:27.000;16.49;12190.61
chauffage_kWh_3_63;2021-03-28 17:36:27.000;23.36;12213.97
chauffage_kWh_3_63;2021-03-29 17:36:27.000;28.63;12242.6
chauffage_kWh_3_63;2021-03-30 17:36:27.000;19.36;12261.96
chauffage_kWh_3_63;2021-03-31 17:36:27.000;16.51;12278.47
eau_froide_m3_3_64;2021-03-17 17:36:27.000;27.14;18401.14
eau_froide_m3_3_64;2021-03-18 17:36:27.000;24.64;18425.78
eau_froide_m3_3_64;2021-03-19 17:36:27.000;22.39;18448.17
eau_froide_m3_3_64;2021-03-20 17:36:27.000;10.41;18458.58
eau_froide_m3_3_64;2021-03-21 17:36:27.000;19.23;18477.81
eau_froide_m3_3_64;2021-03-22 17:36:27.000;29.74;18507.55
eau_froide_m3_3_64;2021-03-23 17:36:27.000;18.98;18526.53
eau_froide_m3_3_64;2021-03-24 17:36:27.000;24.73;18551.26
eau_froide_m3_3_64;2021-03-25 17:36:27.000;14.63;18565.89
eau_froide_m3_3_64;2021-03-26 17:36:27.000;12.53;18578.42
eau_froide_m3_3_64;2021-03-27 17:36:27.000;19.54;18597.96
eau_froide_m3_3_64;2021-03-28 17:36:27.000;24.04;18622
eau_froide_m3_3_64;2021-03-29 17:36:27.000;22.31;18644.31
eau_froide_m3_3_64;2021-03-30 17:36:27.000;29.13;18673.44
eau_froide_m3_3_64;2021-03-31 17:36:27.000;13.44;18686.88
ECS_kWh_3_64;2021-03-17 17:36:27.000;17.95;15017.95
ECS_kWh_3_64;2021-03-18 17:36:27.000;23.44;15041.39
ECS_kWh_3_64;2021-03-19 17:36:27.000;29.73;15071.12
ECS_kWh_3_64;2021-03-20 17:36:27.000;23.08;15094.2
ECS_kWh_3_64;2021-03-21 17:36:27.000;22.52;15116.72
ECS_kWh_3_64;2021-03-22 17:36:27.000;24.74;15141.46
ECS_kWh_3_64;2021-03-23 17:36:27.000;15.94;15157.4
ECS_kWh_3_64;2021-03-24 17:36:27.000;10.38;15167.78
ECS_kWh_3_64;2021-03-25 17:36:27.000;28.88;15196.66
ECS_kWh_3_64;2021-03-26 17:36:27.000;29.51;15226.17
ECS_kWh_3_64;2021-03-27 17:36:27.000;21.6;15247.77
ECS_kWh_3_64;2021-03-28 17:36:27.000;10.93;15258.7
ECS_kWh_3_64;2021-03-29 17:36:27.000;12.66;15271.36
ECS_kWh_3_64;2021-03-30 17:36:27.000;17.42;15288.78
ECS_kWh_3_64;2021-03-31 17:36:27.000;16.71;15305.49
chauffage_kWh_3_64;2021-03-17 17:36:27.000;24.77;12024.77
chauffage_kWh_3_64;2021-03-18 17:36:27.000;14.44;12039.21
chauffage_kWh_3_64;2021-03-19 17:36:27.000;12.73;12051.94
chauffage_kWh_3_64;2021-03-20 17:36:27.000;13.24;12065.18
chauffage_kWh_3_64;2021-03-21 17:36:27.000;13;12078.18
chauffage_kWh_3_64;2021-03-22 17:36:27.000;13.42;12091.6
chauffage_kWh_3_64;2021-03-23 17:36:27.000;12.29;12103.89
chauffage_kWh_3_64;2021-03-24 17:36:27.000;25.19;12129.08
chauffage_kWh_3_64;2021-03-25 17:36:27.000;27.17;12156.25
chauffage_kWh_3_64;2021-03-26 17:36:27.000;24.21;12180.46
chauffage_kWh_3_64;2021-03-27 17:36:27.000;11.98;12192.44
chauffage_kWh_3_64;2021-03-28 17:36:27.000;27.7;12220.14
chauffage_kWh_3_64;2021-03-29 17:36:27.000;25.63;12245.77
chauffage_kWh_3_64;2021-03-30 17:36:27.000;24.01;12269.78
chauffage_kWh_3_64;2021-03-31 17:36:27.000;16.27;12286.05
ECS_kWh_2_Etage 2;2021-03-17 17:36:27.000;22.61;15022.61
ECS_kWh_2_Etage 2;2021-03-18 17:36:27.000;22;15044.61
ECS_kWh_2_Etage 2;2021-03-19 17:36:27.000;13.89;15058.5
ECS_kWh_2_Etage 2;2021-03-20 17:36:27.000;27.58;15086.08
ECS_kWh_2_Etage 2;2021-03-21 17:36:27.000;28.55;15114.63
ECS_kWh_2_Etage 2;2021-03-22 17:36:27.000;26.8;15141.43
ECS_kWh_2_Etage 2;2021-03-23 17:36:27.000;27.89;15169.32
ECS_kWh_2_Etage 2;2021-03-24 17:36:27.000;27.89;15197.21
ECS_kWh_2_Etage 2;2021-03-25 17:36:27.000;11.77;15208.98
ECS_kWh_2_Etage 2;2021-03-26 17:36:27.000;29.29;15238.27
ECS_kWh_2_Etage 2;2021-03-27 17:36:27.000;15.09;15253.36
ECS_kWh_2_Etage 2;2021-03-28 17:36:27.000;10.86;15264.22
ECS_kWh_2_Etage 2;2021-03-29 17:36:27.000;28.06;15292.28
ECS_kWh_2_Etage 2;2021-03-30 17:36:27.000;18.62;15310.9
ECS_kWh_2_Etage 2;2021-03-31 17:36:27.000;11.05;15321.95
chauffage_kWh_2_Etage 2;2021-03-17 17:36:27.000;24.61;12024.61
chauffage_kWh_2_Etage 2;2021-03-18 17:36:27.000;21.34;12045.95
chauffage_kWh_2_Etage 2;2021-03-19 17:36:27.000;10.29;12056.24
chauffage_kWh_2_Etage 2;2021-03-20 17:36:27.000;17.8;12074.04
chauffage_kWh_2_Etage 2;2021-03-21 17:36:27.000;21.71;12095.75
chauffage_kWh_2_Etage 2;2021-03-22 17:36:27.000;22.09;12117.84
chauffage_kWh_2_Etage 2;2021-03-23 17:36:27.000;23.79;12141.63
chauffage_kWh_2_Etage 2;2021-03-24 17:36:27.000;17.47;12159.1
chauffage_kWh_2_Etage 2;2021-03-25 17:36:27.000;11.1;12170.2
chauffage_kWh_2_Etage 2;2021-03-26 17:36:27.000;18.14;12188.34
chauffage_kWh_2_Etage 2;2021-03-27 17:36:27.000;21.32;12209.66
chauffage_kWh_2_Etage 2;2021-03-28 17:36:27.000;24.97;12234.63
chauffage_kWh_2_Etage 2;2021-03-29 17:36:27.000;25.9;12260.53
chauffage_kWh_2_Etage 2;2021-03-30 17:36:27.000;15.18;12275.71
chauffage_kWh_2_Etage 2;2021-03-31 17:36:27.000;12.09;12287.8
eau_froide_m3_2_Etage 2;2021-03-17 17:36:27.000;25.27;18399.27
eau_froide_m3_2_Etage 2;2021-03-18 17:36:27.000;15.43;18414.7
eau_froide_m3_2_Etage 2;2021-03-19 17:36:27.000;26.7;18441.4
eau_froide_m3_2_Etage 2;2021-03-20 17:36:27.000;11.55;18452.95
eau_froide_m3_2_Etage 2;2021-03-21 17:36:27.000;25.06;18478.01
eau_froide_m3_2_Etage 2;2021-03-22 17:36:27.000;18.82;18496.83
eau_froide_m3_2_Etage 2;2021-03-23 17:36:27.000;26.74;18523.57
eau_froide_m3_2_Etage 2;2021-03-24 17:36:27.000;15.46;18539.03
eau_froide_m3_2_Etage 2;2021-03-25 17:36:27.000;18.39;18557.42
eau_froide_m3_2_Etage 2;2021-03-26 17:36:27.000;15.21;18572.63
eau_froide_m3_2_Etage 2;2021-03-27 17:36:27.000;27.61;18600.24
eau_froide_m3_2_Etage 2;2021-03-28 17:36:27.000;11.71;18611.95
eau_froide_m3_2_Etage 2;2021-03-29 17:36:27.000;15.43;18627.38
eau_froide_m3_2_Etage 2;2021-03-30 17:36:27.000;29.89;18657.27
eau_froide_m3_2_Etage 2;2021-03-31 17:36:27.000;15.71;18672.98
froid_m3_1_Complexe Total;2021-03-17 17:36:27.000;8547;8547
froid_m3_1_Complexe Total;2021-03-24 17:36:27.000;8975;8975
froid_m3_1_Complexe Total;2021-03-31 17:36:27.000;8369;8369
chaud_kWh_1_Complexe Total;2021-03-17 17:36:27.000;17263;17263
chaud_kWh_1_Complexe Total;2021-03-24 17:36:27.000;17874;17874
chaud_kWh_1_Complexe Total;2021-03-31 17:36:27.000;17089;17089
Facture_eau_CHF_1_Complexe Total;2021-03-17 17:36:27.000;1709.4;1709.4
Facture_eau_CHF_1_Complexe Total;2021-03-24 17:36:27.000;1795;1795
Facture_eau_CHF_1_Complexe Total;2021-03-31 17:36:27.000;1673.8;1673.8
Facture_chaud_CHF_1_Complexe Total;2021-03-17 17:36:27.000;3452.6;3452.6
Facture_chaud_CHF_1_Complexe Total;2021-03-24 17:36:27.000;3574.8;3574.8
Facture_chaud_CHF_1_Complexe Total;2021-03-31 17:36:27.000;3417.8;3417.8
