tagName;ts;value_diff;tagValue;week
eau_froide_m3_3_58;2021-03-23 17:36:27;17.9;18510.61;13
eau_froide_m3_3_58;2021-03-24 17:36:27;11.65;18522.26;13
eau_froide_m3_3_58;2021-03-25 17:36:27;28.51;18550.77;13
eau_froide_m3_3_58;2021-03-26 17:36:27;25.84;18576.61;13
eau_froide_m3_3_58;2021-03-27 17:36:27;21.59;18598.2;13
eau_froide_m3_3_58;2021-03-28 17:36:27;17.34;18615.54;14
eau_froide_m3_3_58;2021-03-29 17:36:27;29.03;18644.57;14
eau_froide_m3_3_58;2021-03-30 17:36:27;27.09;18671.66;14
eau_froide_m3_3_58;2021-03-31 17:36:27;28.83;18700.49;14
ECS_kWh_3_59;2021-03-17 17:36:27;19.24;15019.24;12
ECS_kWh_3_59;2021-03-18 17:36:27;22.39;15041.63;12
ECS_kWh_3_59;2021-03-19 17:36:27;15.24;15056.87;12
ECS_kWh_3_59;2021-03-20 17:36:27;17.81;15074.68;12
ECS_kWh_3_59;2021-03-21 17:36:27;12.66;15087.34;13
ECS_kWh_3_59;2021-03-22 17:36:27;26.1;15113.44;13
ECS_kWh_3_59;2021-03-23 17:36:27;17.72;15131.16;13
ECS_kWh_3_59;2021-03-24 17:36:27;18.67;15149.83;13
ECS_kWh_3_59;2021-03-25 17:36:27;18.74;15168.57;13
ECS_kWh_3_59;2021-03-26 17:36:27;24.28;15192.85;13
ECS_kWh_3_59;2021-03-27 17:36:27;14.86;15207.71;13
ECS_kWh_3_59;2021-03-28 17:36:27;10.17;15217.88;14
ECS_kWh_3_59;2021-03-29 17:36:27;22.99;15240.87;14
ECS_kWh_3_59;2021-03-30 17:36:27;17.85;15258.72;14
ECS_kWh_3_59;2021-03-31 17:36:27;23.44;15282.16;14
chauffage_kWh_3_59;2021-03-17 17:36:27;14.57;12014.57;12
chauffage_kWh_3_59;2021-03-18 17:36:27;12.68;12027.25;12
chauffage_kWh_3_59;2021-03-19 17:36:27;12.5;12039.75;12
chauffage_kWh_3_59;2021-03-20 17:36:27;19.22;12058.97;12
chauffage_kWh_3_59;2021-03-21 17:36:27;21.07;12080.04;13
chauffage_kWh_3_59;2021-03-22 17:36:27;18.8;12098.84;13
chauffage_kWh_3_59;2021-03-23 17:36:27;12.2;12111.04;13
chauffage_kWh_3_59;2021-03-24 17:36:27;20.16;12131.2;13
chauffage_kWh_3_59;2021-03-25 17:36:27;28.11;12159.31;13
chauffage_kWh_3_59;2021-03-26 17:36:27;17.7;12177.01;13
chauffage_kWh_3_59;2021-03-27 17:36:27;21.58;12198.59;13
chauffage_kWh_3_59;2021-03-28 17:36:27;16.55;12215.14;14
chauffage_kWh_3_59;2021-03-29 17:36:27;29.21;12244.35;14
chauffage_kWh_3_59;2021-03-30 17:36:27;29.08;12273.43;14
chauffage_kWh_3_59;2021-03-31 17:36:27;10.06;12283.49;14
eau_froide_m3_3_59;2021-03-17 17:36:27;29.27;18403.27;12
eau_froide_m3_3_59;2021-03-18 17:36:27;14.71;18417.98;12
eau_froide_m3_3_59;2021-03-19 17:36:27;20.25;18438.23;12
eau_froide_m3_3_59;2021-03-20 17:36:27;26.58;18464.81;12
eau_froide_m3_3_59;2021-03-21 17:36:27;17.93;18482.74;13
eau_froide_m3_3_59;2021-03-22 17:36:27;28.89;18511.63;13
eau_froide_m3_3_59;2021-03-23 17:36:27;19.09;18530.72;13
eau_froide_m3_3_59;2021-03-24 17:36:27;27.96;18558.68;13
eau_froide_m3_3_59;2021-03-25 17:36:27;27.71;18586.39;13
eau_froide_m3_3_59;2021-03-26 17:36:27;17.28;18603.67;13
eau_froide_m3_3_59;2021-03-27 17:36:27;26.09;18629.76;13
eau_froide_m3_3_59;2021-03-28 17:36:27;27.07;18656.83;14
eau_froide_m3_3_59;2021-03-29 17:36:27;16.78;18673.61;14
eau_froide_m3_3_59;2021-03-30 17:36:27;29.49;18703.1;14
eau_froide_m3_3_59;2021-03-31 17:36:27;15.79;18718.89;14
ECS_kWh_3_60;2021-03-17 17:36:27;10.71;15010.71;12
ECS_kWh_3_60;2021-03-18 17:36:27;26.8;15037.51;12
ECS_kWh_3_60;2021-03-19 17:36:27;17;15054.51;12
ECS_kWh_3_60;2021-03-20 17:36:27;16.52;15071.03;12
ECS_kWh_3_60;2021-03-21 17:36:27;23.04;15094.07;13
ECS_kWh_3_60;2021-03-22 17:36:27;25.44;15119.51;13
ECS_kWh_3_60;2021-03-23 17:36:27;24.46;15143.97;13
ECS_kWh_3_60;2021-03-24 17:36:27;29.54;15173.51;13
ECS_kWh_3_60;2021-03-25 17:36:27;22.14;15195.65;13
ECS_kWh_3_60;2021-03-26 17:36:27;29.37;15225.02;13
ECS_kWh_3_60;2021-03-27 17:36:27;16.95;15241.97;13
ECS_kWh_3_60;2021-03-28 17:36:27;27.73;15269.7;14
ECS_kWh_3_60;2021-03-29 17:36:27;23.43;15293.13;14
ECS_kWh_3_60;2021-03-30 17:36:27;17.54;15310.67;14
ECS_kWh_3_60;2021-03-31 17:36:27;13.73;15324.4;14
chauffage_kWh_3_60;2021-03-17 17:36:27;21.87;12021.87;12
chauffage_kWh_3_60;2021-03-18 17:36:27;14;12035.87;12
chauffage_kWh_3_60;2021-03-19 17:36:27;15.65;12051.52;12
chauffage_kWh_3_60;2021-03-20 17:36:27;20.16;12071.68;12
chauffage_kWh_3_60;2021-03-21 17:36:27;23.65;12095.33;13
chauffage_kWh_3_60;2021-03-22 17:36:27;11.38;12106.71;13
chauffage_kWh_3_60;2021-03-23 17:36:27;12.55;12119.26;13
chauffage_kWh_3_60;2021-03-24 17:36:27;23.27;12142.53;13
chauffage_kWh_3_60;2021-03-25 17:36:27;22.72;12165.25;13
chauffage_kWh_3_60;2021-03-26 17:36:27;12.12;12177.37;13
chauffage_kWh_3_60;2021-03-27 17:36:27;17.2;12194.57;13
chauffage_kWh_3_60;2021-03-28 17:36:27;17.48;12212.05;14
chauffage_kWh_3_60;2021-03-29 17:36:27;26.74;12238.79;14
chauffage_kWh_3_60;2021-03-30 17:36:27;14.88;12253.67;14
chauffage_kWh_3_60;2021-03-31 17:36:27;25.6;12279.27;14
eau_froide_m3_3_61;2021-03-17 17:36:27;28.01;18402.01;12
eau_froide_m3_3_61;2021-03-18 17:36:27;27.12;18429.13;12
eau_froide_m3_3_61;2021-03-19 17:36:27;13.13;18442.26;12
eau_froide_m3_3_61;2021-03-20 17:36:27;12.68;18454.94;12
eau_froide_m3_3_61;2021-03-21 17:36:27;16.86;18471.8;13
eau_froide_m3_3_61;2021-03-22 17:36:27;20.61;18492.41;13
eau_froide_m3_3_61;2021-03-23 17:36:27;25.33;18517.74;13
eau_froide_m3_3_61;2021-03-24 17:36:27;16.29;18534.03;13
eau_froide_m3_3_61;2021-03-25 17:36:27;20.75;18554.78;13
eau_froide_m3_3_61;2021-03-26 17:36:27;11.11;18565.89;13
eau_froide_m3_3_61;2021-03-27 17:36:27;22.81;18588.7;13
eau_froide_m3_3_61;2021-03-28 17:36:27;15.47;18604.17;14
eau_froide_m3_3_61;2021-03-29 17:36:27;18.93;18623.1;14
eau_froide_m3_3_61;2021-03-30 17:36:27;28.18;18651.28;14
eau_froide_m3_3_61;2021-03-31 17:36:27;21.37;18672.65;14
ECS_kWh_3_61;2021-03-17 17:36:27;21.64;15021.64;12
ECS_kWh_3_61;2021-03-18 17:36:27;22.93;15044.57;12
ECS_kWh_3_61;2021-03-19 17:36:27;16.43;15061;12
ECS_kWh_3_61;2021-03-20 17:36:27;15.08;15076.08;12
ECS_kWh_3_61;2021-03-21 17:36:27;11.3;15087.38;13
ECS_kWh_3_61;2021-03-22 17:36:27;18.07;15105.45;13
ECS_kWh_3_61;2021-03-23 17:36:27;23.77;15129.22;13
ECS_kWh_3_61;2021-03-24 17:36:27;29.9;15159.12;13
ECS_kWh_3_61;2021-03-25 17:36:27;21.27;15180.39;13
ECS_kWh_3_61;2021-03-26 17:36:27;16.74;15197.13;13
ECS_kWh_3_61;2021-03-27 17:36:27;25.8;15222.93;13
ECS_kWh_3_61;2021-03-28 17:36:27;19.51;15242.44;14
ECS_kWh_3_61;2021-03-29 17:36:27;21.47;15263.91;14
ECS_kWh_3_61;2021-03-30 17:36:27;27.93;15291.84;14
ECS_kWh_3_61;2021-03-31 17:36:27;11.35;15303.19;14
chauffage_kWh_3_61;2021-03-17 17:36:27;25.71;12025.71;12
chauffage_kWh_3_61;2021-03-18 17:36:27;15.93;12041.64;12
chauffage_kWh_3_61;2021-03-19 17:36:27;19.1;12060.74;12
chauffage_kWh_3_61;2021-03-20 17:36:27;13.14;12073.88;12
chauffage_kWh_3_61;2021-03-21 17:36:27;10.01;12083.89;13
chauffage_kWh_3_61;2021-03-22 17:36:27;17.26;12101.15;13
chauffage_kWh_3_61;2021-03-23 17:36:27;24.16;12125.31;13
chauffage_kWh_3_61;2021-03-24 17:36:27;13.5;12138.81;13
chauffage_kWh_3_61;2021-03-25 17:36:27;25.54;12164.35;13
chauffage_kWh_3_61;2021-03-26 17:36:27;19.49;12183.84;13
chauffage_kWh_3_61;2021-03-27 17:36:27;10.06;12193.9;13
chauffage_kWh_3_61;2021-03-28 17:36:27;20.62;12214.52;14
chauffage_kWh_3_61;2021-03-29 17:36:27;22.8;12237.32;14
chauffage_kWh_3_61;2021-03-30 17:36:27;13.22;12250.54;14
chauffage_kWh_3_61;2021-03-31 17:36:27;26.86;12277.4;14
eau_froide_m3_3_62;2021-03-17 17:36:27;12.93;18386.93;12
eau_froide_m3_3_62;2021-03-18 17:36:27;19.87;18406.8;12
eau_froide_m3_3_62;2021-03-19 17:36:27;10.74;18417.54;12
eau_froide_m3_3_62;2021-03-20 17:36:27;17.12;18434.66;12
eau_froide_m3_3_62;2021-03-21 17:36:27;20.08;18454.74;13
eau_froide_m3_3_62;2021-03-22 17:36:27;29.32;18484.06;13
eau_froide_m3_3_62;2021-03-23 17:36:27;10.96;18495.02;13
eau_froide_m3_3_62;2021-03-24 17:36:27;24.42;18519.44;13
eau_froide_m3_3_62;2021-03-25 17:36:27;22.83;18542.27;13
eau_froide_m3_3_62;2021-03-26 17:36:27;18.63;18560.9;13
eau_froide_m3_3_62;2021-03-27 17:36:27;15.13;18576.03;13
eau_froide_m3_3_62;2021-03-28 17:36:27;18.28;18594.31;14
eau_froide_m3_3_62;2021-03-29 17:36:27;23.91;18618.22;14
eau_froide_m3_3_62;2021-03-30 17:36:27;15.13;18633.35;14
eau_froide_m3_3_62;2021-03-31 17:36:27;18.67;18652.02;14
ECS_kWh_3_62;2021-03-17 17:36:27;27.11;15027.11;12
ECS_kWh_3_62;2021-03-18 17:36:27;19.12;15046.23;12
ECS_kWh_3_62;2021-03-19 17:36:27;28.38;15074.61;12
ECS_kWh_3_62;2021-03-20 17:36:27;29.77;15104.38;12
ECS_kWh_3_62;2021-03-21 17:36:27;24.95;15129.33;13
ECS_kWh_3_62;2021-03-22 17:36:27;13.22;15142.55;13
ECS_kWh_3_62;2021-03-23 17:36:27;22.16;15164.71;13
ECS_kWh_3_62;2021-03-24 17:36:27;26.37;15191.08;13
ECS_kWh_3_62;2021-03-25 17:36:27;20.3;15211.38;13
ECS_kWh_3_62;2021-03-26 17:36:27;26.4;15237.78;13
ECS_kWh_3_62;2021-03-27 17:36:27;26.71;15264.49;13
ECS_kWh_3_62;2021-03-28 17:36:27;10.31;15274.8;14
ECS_kWh_3_62;2021-03-29 17:36:27;23.54;15298.34;14
ECS_kWh_3_62;2021-03-30 17:36:27;15.31;15313.65;14
ECS_kWh_3_62;2021-03-31 17:36:27;23.1;15336.75;14
chauffage_kWh_3_62;2021-03-17 17:36:27;19.3;12019.3;12
chauffage_kWh_3_62;2021-03-18 17:36:27;15.27;12034.57;12
chauffage_kWh_3_62;2021-03-19 17:36:27;18.6;12053.17;12
chauffage_kWh_3_62;2021-03-20 17:36:27;17.71;12070.88;12
chauffage_kWh_3_62;2021-03-21 17:36:27;26.48;12097.36;13
chauffage_kWh_3_62;2021-03-22 17:36:27;21.65;12119.01;13
chauffage_kWh_3_62;2021-03-23 17:36:27;29.56;12148.57;13
chauffage_kWh_3_62;2021-03-24 17:36:27;10.23;12158.8;13
chauffage_kWh_3_62;2021-03-25 17:36:27;14.53;12173.33;13
chauffage_kWh_3_62;2021-03-26 17:36:27;10.4;12183.73;13
chauffage_kWh_3_62;2021-03-27 17:36:27;17.72;12201.45;13
chauffage_kWh_3_62;2021-03-28 17:36:27;18.87;12220.32;14
chauffage_kWh_3_62;2021-03-29 17:36:27;11.83;12232.15;14
chauffage_kWh_3_62;2021-03-30 17:36:27;12.86;12245.01;14
chauffage_kWh_3_62;2021-03-31 17:36:27;22.4;12267.41;14
eau_froide_m3_3_63;2021-03-17 17:36:27;12.97;18386.97;12
eau_froide_m3_3_63;2021-03-18 17:36:27;27.27;18414.24;12
eau_froide_m3_3_63;2021-03-19 17:36:27;14.67;18428.91;12
eau_froide_m3_3_63;2021-03-20 17:36:27;22.74;18451.65;12
eau_froide_m3_3_63;2021-03-21 17:36:27;20.56;18472.21;13
eau_froide_m3_3_63;2021-03-22 17:36:27;14.31;18486.52;13
eau_froide_m3_3_63;2021-03-23 17:36:27;10.54;18497.06;13
eau_froide_m3_3_63;2021-03-24 17:36:27;26.19;18523.25;13
eau_froide_m3_3_63;2021-03-25 17:36:27;11.29;18534.54;13
eau_froide_m3_3_63;2021-03-26 17:36:27;23.4;18557.94;13
eau_froide_m3_3_63;2021-03-27 17:36:27;18.98;18576.92;13
eau_froide_m3_3_63;2021-03-28 17:36:27;18.4;18595.32;14
eau_froide_m3_3_63;2021-03-29 17:36:27;10.13;18605.45;14
eau_froide_m3_3_63;2021-03-30 17:36:27;27.36;18632.81;14
eau_froide_m3_3_63;2021-03-31 17:36:27;18.11;18650.92;14
ECS_kWh_3_63;2021-03-17 17:36:27;28.75;15028.75;12
ECS_kWh_3_63;2021-03-18 17:36:27;21.17;15049.92;12
ECS_kWh_3_63;2021-03-19 17:36:27;25.02;15074.94;12
ECS_kWh_3_63;2021-03-20 17:36:27;17.77;15092.71;12
ECS_kWh_3_63;2021-03-21 17:36:27;20.52;15113.23;13
ECS_kWh_3_63;2021-03-22 17:36:27;17.49;15130.72;13
ECS_kWh_3_63;2021-03-23 17:36:27;12.32;15143.04;13
ECS_kWh_3_63;2021-03-24 17:36:27;28.8;15171.84;13
ECS_kWh_3_63;2021-03-25 17:36:27;24.86;15196.7;13
ECS_kWh_3_63;2021-03-26 17:36:27;21.22;15217.92;13
ECS_kWh_3_63;2021-03-27 17:36:27;17.69;15235.61;13
ECS_kWh_3_63;2021-03-28 17:36:27;23.32;15258.93;14
ECS_kWh_3_63;2021-03-29 17:36:27;16.13;15275.06;14
ECS_kWh_3_63;2021-03-30 17:36:27;18.8;15293.86;14
ECS_kWh_3_63;2021-03-31 17:36:27;19.28;15313.14;14
chauffage_kWh_3_63;2021-03-17 17:36:27;15.48;12015.48;12
chauffage_kWh_3_63;2021-03-18 17:36:27;15.02;12030.5;12
chauffage_kWh_3_63;2021-03-19 17:36:27;22.01;12052.51;12
chauffage_kWh_3_63;2021-03-20 17:36:27;17.41;12069.92;12
chauffage_kWh_3_63;2021-03-21 17:36:27;21.71;12091.63;13
chauffage_kWh_3_63;2021-03-22 17:36:27;13.78;12105.41;13
chauffage_kWh_3_63;2021-03-23 17:36:27;21.49;12126.9;13
chauffage_kWh_3_63;2021-03-24 17:36:27;19.12;12146.02;13
chauffage_kWh_3_63;2021-03-25 17:36:27;11.55;12157.57;13
chauffage_kWh_3_63;2021-03-26 17:36:27;16.55;12174.12;13
chauffage_kWh_3_63;2021-03-27 17:36:27;16.49;12190.61;13
chauffage_kWh_3_63;2021-03-28 17:36:27;23.36;12213.97;14
chauffage_kWh_3_63;2021-03-29 17:36:27;28.63;12242.6;14
chauffage_kWh_3_63;2021-03-30 17:36:27;19.36;12261.96;14
chauffage_kWh_3_63;2021-03-31 17:36:27;16.51;12278.47;14
eau_froide_m3_3_64;2021-03-17 17:36:27;27.14;18401.14;12
eau_froide_m3_3_64;2021-03-18 17:36:27;24.64;18425.78;12
eau_froide_m3_3_64;2021-03-19 17:36:27;22.39;18448.17;12
eau_froide_m3_3_64;2021-03-20 17:36:27;10.41;18458.58;12
eau_froide_m3_3_64;2021-03-21 17:36:27;19.23;18477.81;13
eau_froide_m3_3_64;2021-03-22 17:36:27;29.74;18507.55;13
eau_froide_m3_3_64;2021-03-23 17:36:27;18.98;18526.53;13
eau_froide_m3_3_64;2021-03-24 17:36:27;24.73;18551.26;13
eau_froide_m3_3_64;2021-03-25 17:36:27;14.63;18565.89;13
eau_froide_m3_3_64;2021-03-26 17:36:27;12.53;18578.42;13
eau_froide_m3_3_64;2021-03-27 17:36:27;19.54;18597.96;13
eau_froide_m3_3_64;2021-03-28 17:36:27;24.04;18622;14
eau_froide_m3_3_64;2021-03-29 17:36:27;22.31;18644.31;14
eau_froide_m3_3_64;2021-03-30 17:36:27;29.13;18673.44;14
eau_froide_m3_3_64;2021-03-31 17:36:27;13.44;18686.88;14
ECS_kWh_3_64;2021-03-17 17:36:27;17.95;15017.95;12
ECS_kWh_3_64;2021-03-18 17:36:27;23.44;15041.39;12
ECS_kWh_3_64;2021-03-19 17:36:27;29.73;15071.12;12
ECS_kWh_3_64;2021-03-20 17:36:27;23.08;15094.2;12
ECS_kWh_3_64;2021-03-21 17:36:27;22.52;15116.72;13
ECS_kWh_3_64;2021-03-22 17:36:27;24.74;15141.46;13
ECS_kWh_3_64;2021-03-23 17:36:27;15.94;15157.4;13
ECS_kWh_3_64;2021-03-24 17:36:27;10.38;15167.78;13
ECS_kWh_3_64;2021-03-25 17:36:27;28.88;15196.66;13
ECS_kWh_3_64;2021-03-26 17:36:27;29.51;15226.17;13
ECS_kWh_3_64;2021-03-27 17:36:27;21.6;15247.77;13
ECS_kWh_3_64;2021-03-28 17:36:27;10.93;15258.7;14
ECS_kWh_3_64;2021-03-29 17:36:27;12.66;15271.36;14
ECS_kWh_3_64;2021-03-30 17:36:27;17.42;15288.78;14
ECS_kWh_3_64;2021-03-31 17:36:27;16.71;15305.49;14
chauffage_kWh_3_64;2021-03-17 17:36:27;24.77;12024.77;12
chauffage_kWh_3_64;2021-03-18 17:36:27;14.44;12039.21;12
chauffage_kWh_3_64;2021-03-19 17:36:27;12.73;12051.94;12
chauffage_kWh_3_64;2021-03-20 17:36:27;13.24;12065.18;12
chauffage_kWh_3_64;2021-03-21 17:36:27;13;12078.18;13
chauffage_kWh_3_64;2021-03-22 17:36:27;13.42;12091.6;13
chauffage_kWh_3_64;2021-03-23 17:36:27;12.29;12103.89;13
chauffage_kWh_3_64;2021-03-24 17:36:27;25.19;12129.08;13
chauffage_kWh_3_64;2021-03-25 17:36:27;27.17;12156.25;13
chauffage_kWh_3_64;2021-03-26 17:36:27;24.21;12180.46;13
chauffage_kWh_3_64;2021-03-27 17:36:27;11.98;12192.44;13
chauffage_kWh_3_64;2021-03-28 17:36:27;27.7;12220.14;14
chauffage_kWh_3_64;2021-03-29 17:36:27;25.63;12245.77;14
chauffage_kWh_3_64;2021-03-30 17:36:27;24.01;12269.78;14
chauffage_kWh_3_64;2021-03-31 17:36:27;16.27;12286.05;14
ECS_kWh_2_Etage 2-Batiment A;2021-03-17 17:36:27;22.61;15022.61;12
ECS_kWh_2_Etage 2-Batiment A;2021-03-18 17:36:27;22;15044.61;12
ECS_kWh_2_Etage 2-Batiment A;2021-03-19 17:36:27;13.89;15058.5;12
ECS_kWh_2_Etage 2-Batiment A;2021-03-20 17:36:27;27.58;15086.08;12
ECS_kWh_2_Etage 2-Batiment A;2021-03-21 17:36:27;28.55;15114.63;13
ECS_kWh_2_Etage 2-Batiment A;2021-03-22 17:36:27;26.8;15141.43;13
ECS_kWh_2_Etage 2-Batiment A;2021-03-23 17:36:27;27.89;15169.32;13
ECS_kWh_2_Etage 2-Batiment A;2021-03-24 17:36:27;27.89;15197.21;13
ECS_kWh_2_Etage 2-Batiment A;2021-03-25 17:36:27;11.77;15208.98;13
ECS_kWh_2_Etage 2-Batiment A;2021-03-26 17:36:27;29.29;15238.27;13
ECS_kWh_2_Etage 2-Batiment A;2021-03-27 17:36:27;15.09;15253.36;13
ECS_kWh_2_Etage 2-Batiment A;2021-03-28 17:36:27;10.86;15264.22;14
ECS_kWh_2_Etage 2-Batiment A;2021-03-29 17:36:27;28.06;15292.28;14
ECS_kWh_2_Etage 2-Batiment A;2021-03-30 17:36:27;18.62;15310.9;14
ECS_kWh_2_Etage 2-Batiment A;2021-03-31 17:36:27;11.05;15321.95;14
chauffage_kWh_2_Etage 2-Batiment A;2021-03-17 17:36:27;24.61;12024.61;12
chauffage_kWh_2_Etage 2-Batiment A;2021-03-18 17:36:27;21.34;12045.95;12
chauffage_kWh_2_Etage 2-Batiment A;2021-03-19 17:36:27;10.29;12056.24;12
chauffage_kWh_2_Etage 2-Batiment A;2021-03-20 17:36:27;17.8;12074.04;12
chauffage_kWh_2_Etage 2-Batiment A;2021-03-21 17:36:27;21.71;12095.75;13
chauffage_kWh_2_Etage 2-Batiment A;2021-03-22 17:36:27;22.09;12117.84;13
chauffage_kWh_2_Etage 2-Batiment A;2021-03-23 17:36:27;23.79;12141.63;13
chauffage_kWh_2_Etage 2-Batiment A;2021-03-24 17:36:27;17.47;12159.1;13
chauffage_kWh_2_Etage 2-Batiment A;2021-03-25 17:36:27;11.1;12170.2;13
chauffage_kWh_2_Etage 2-Batiment A;2021-03-26 17:36:27;18.14;12188.34;13
chauffage_kWh_2_Etage 2-Batiment A;2021-03-27 17:36:27;21.32;12209.66;13
chauffage_kWh_2_Etage 2-Batiment A;2021-03-28 17:36:27;24.97;12234.63;14
chauffage_kWh_2_Etage 2-Batiment A;2021-03-29 17:36:27;25.9;12260.53;14
chauffage_kWh_2_Etage 2-Batiment A;2021-03-30 17:36:27;15.18;12275.71;14
chauffage_kWh_2_Etage 2-Batiment A;2021-03-31 17:36:27;12.09;12287.8;14
eau_froide_m3_2_Etage 2-Batiment A;2021-03-17 17:36:27;25.27;18399.27;12
eau_froide_m3_2_Etage 2-Batiment A;2021-03-18 17:36:27;15.43;18414.7;12
eau_froide_m3_2_Etage 2-Batiment A;2021-03-19 17:36:27;26.7;18441.4;12
eau_froide_m3_2_Etage 2-Batiment A;2021-03-20 17:36:27;11.55;18452.95;12
eau_froide_m3_2_Etage 2-Batiment A;2021-03-21 17:36:27;25.06;18478.01;13
eau_froide_m3_2_Etage 2-Batiment A;2021-03-22 17:36:27;18.82;18496.83;13
eau_froide_m3_2_Etage 2-Batiment A;2021-03-23 17:36:27;26.74;18523.57;13
eau_froide_m3_2_Etage 2-Batiment A;2021-03-24 17:36:27;15.46;18539.03;13
eau_froide_m3_2_Etage 2-Batiment A;2021-03-25 17:36:27;18.39;18557.42;13
eau_froide_m3_2_Etage 2-Batiment A;2021-03-26 17:36:27;15.21;18572.63;13
eau_froide_m3_2_Etage 2-Batiment A;2021-03-27 17:36:27;27.61;18600.24;13
eau_froide_m3_2_Etage 2-Batiment A;2021-03-28 17:36:27;11.71;18611.95;14
eau_froide_m3_2_Etage 2-Batiment A;2021-03-29 17:36:27;15.43;18627.38;14
eau_froide_m3_2_Etage 2-Batiment A;2021-03-30 17:36:27;29.89;18657.27;14
eau_froide_m3_2_Etage 2-Batiment A;2021-03-31 17:36:27;15.71;18672.98;14
eau_m3_1_Complexe Total;2021-03-17 17:36:27;8547;8547;12
eau_m3_1_Complexe Total;2021-03-24 17:36:27;8975;8975;13
eau_m3_1_Complexe Total;2021-03-31 17:36:27;8369;8369;14
chaud_kWh_1_Complexe Total;2021-03-17 17:36:27;17263;17263;12
chaud_kWh_1_Complexe Total;2021-03-24 17:36:27;17874;17874;13
chaud_kWh_1_Complexe Total;2021-03-31 17:36:27;17089;17089;14
Facture_eau_CHF_1_Complexe Total;2021-03-17 17:36:27;1709.4;1709.4;12
Facture_eau_CHF_1_Complexe Total;2021-03-24 17:36:27;1795;1795;13
Facture_eau_CHF_1_Complexe Total;2021-03-31 17:36:27;1673.8;1673.8;14
Facture_chaud_CHF_1_Complexe Total;2021-03-17 17:36:27;3452.6;3452.6;12
Facture_chaud_CHF_1_Complexe Total;2021-03-24 17:36:27;3574.8;3574.8;13
Facture_chaud_CHF_1_Complexe Total;2021-03-31 17:36:27;3417.8;3417.8;14
